PID,score,SMILES,Ester_Groups,Benzene_Rings,Ether_Groups,Alkyl_Carbons,Hydroxyl_Groups,Mol_Weight
P390375,0.4512587706925068,*Oc1ccc(OC(=O)c2ccc(C(*)=O)cc2Oc2ccc(Br)cc2)cc1,1,3,2,0,0,411.20700000000005
P462447,0.4508920770108077,*CCN(*)C(=O)Cc1ccc(C(F)(F)F)cc1,0,1,0,4,0,229.20099999999994
P030087,0.4507649613666136,*C(OC(F)(F)F)C(*)(F)F,0,0,1,3,0,148.03
P400265,0.4505229714260016,*Nc1ccccc1-c1ccc(NC(=O)c2ccc(C(*)=O)cc2)cc1,0,3,0,0,0,314.344
P020153,0.4503703180978881,*C(F)(F)C(*)(F)c1ccccc1,0,1,0,2,0,158.122
P030025,0.4493541518679879,*CC(*)OC(=O)CC,1,0,1,4,0,100.11699999999999
P400247,0.4486470704589069,*Nc1cccc(CCc2ccc(NC(=O)c3ccc(C(*)=O)cc3)cc2)c1,0,3,0,2,0,342.3980000000001
P350009,0.4482554466828241,*C(F)C(*)C(F)(F)F,0,0,0,3,0,114.04100000000001
P050038,0.4478618108004606,*C(*)(F)Cl,0,0,0,1,0,66.462
P040035,0.4477327610886393,*CC(*)C(=O)OCCOCC,1,0,2,6,0,144.17
P400355,0.4473452153587655,*CCCCCCNC(=O)c1ccc(C(=O)N*)c(Oc2ccc(F)cc2)c1,0,2,1,6,0,356.39700000000005
P020061,0.4460571611044677,*CC(*)c1ccc(Cl)cc1,0,1,0,2,0,138.597
P340005,0.4448593679262412,*CC(*)C(=O)NC,0,0,0,3,0,85.106
P020157,0.4440226803032931,*CC(*)c1ccc(C(C)=O)cc1,0,1,0,3,0,146.189
P472001,0.4439572309885393,*[Si](*)(CCCCCC)c1ccccc1,0,1,0,6,0,190.36200000000002
P040215,0.4437650802124721,*CC(*)C(=O)Oc1cccc2ccccc12,1,2,1,2,0,198.22099999999998
P040185,0.4436111742290457,*CC(*)C(=O)OCCCSCCC#N,1,0,1,7,0,199.27499999999998
P040184,0.4436111449069075,*CC(*)C(=O)OCCSCCCC#N,1,0,1,7,0,199.27499999999995
P350004,0.4435766807310071,*CCCCCCC(Cl)C(*)Cl,0,0,0,8,0,181.10600000000002
P400272,0.4424789954537564,*Nc1cc(NC(=O)c2ccc(C(*)=O)cc2)cc(C(=O)Oc2ccccc2)c1,1,3,1,0,0,358.35300000000007
P460213,0.4417310215024479,*N=P(*)(NCCCC)NCCCC,0,0,0,8,0,189.24299999999997
P100643,0.4415227304281288,*CC(C)C(=O)N*,0,0,0,3,0,85.106
P020102,0.4415149389782523,*CC(*)c1ccc(C(=O)CCCCCCC)cc1,0,1,0,9,0,230.35099999999994
P170072,0.441372515619914,*O[Si](*)(C)CCCCCCCC,0,0,0,9,0,172.34399999999997
P020022,0.4411336871705402,*CC(*)c1ccccc1C(=O)OCCCC,1,1,1,6,0,204.26899999999992
P370811,0.4407581863657998,*Oc1ccc(Oc2cccc(*)n2)c(-c2ccccc2)c1,0,2,1,0,0,261.28000000000003
P150001,0.4399033163165327,*CCCCCCOC(=O)O*,0,0,1,6,0,144.17
P020110,0.439794391549143,*CC(*)c1ccc(I)cc1,0,1,0,2,0,230.048
P100028,0.4392100440875061,*CCCCCCCCCCCCC(=O)N*,0,0,0,12,0,211.349
P392394,0.4391053832363059,*OC1CCC(OC(=O)c2ccc(C(*)=O)cc2)CC1,1,1,1,6,0,246.26199999999997
P322039,0.4388367029498869,*CC(*)c1ccc(CCl)cc1,0,1,0,3,0,152.62400000000002
P170037,0.4385434557679337,*O[Si](C)(C)Oc1ccc(*)cc1,0,1,0,2,0,166.25199999999998
P030020,0.4372047966272489,*CC(*)OCCCC,0,0,1,6,0,100.161
P402277,0.4365726738314986,*CCNC(=O)c1ccc(C(=O)N*)c(Oc2ccccc2)c1,0,2,1,2,0,282.299
P090526,0.4361687482585509,*Oc1cc(CCCCCC)cc(OC(=O)c2cccc(C(*)=O)c2)c1,1,2,1,6,0,324.3760000000001
P020016,0.4358161709298035,*CC(*)c1ccccc1C(=O)Nc1ccccc1,0,2,0,2,0,223.275
P070376,0.4357167990338367,*CC(CCCCCCCCCC)O*,0,0,0,12,0,184.32299999999998
P170074,0.4356250839215157,*O[Si](*)(C)CC,0,0,0,3,0,88.182
P390223,0.4350900194711716,*Oc1ccc(OC(=O)c2ccc(C(*)=O)cc2Sc2ccc(C)cc2)cc1,1,3,1,1,0,362.4060000000001
P090633,0.4350577940403279,*CCCCOC(=O)c1ccc(C(C)(C)c2ccc(C(=O)O*)cc2)cc1,1,2,1,7,0,338.403
P090516,0.4339990708093678,*OC(C)CCCC(C)C(*)=O,0,0,0,7,0,142.19799999999998
P040177,0.433613688738481,*CC(*)C(=O)OCCSC,1,0,1,5,0,146.21099999999998
P400373,0.4334059893719281,*C(=O)NCCNC(=O)c1ncn(C)c1*,0,0,0,3,0,194.194
P462286,0.432688067544786,*CCN(*)C,0,0,0,3,0,57.09599999999999
P070572,0.4321098463568338,*CCOCCOC(=O)c1ccc(C(=O)O*)cc1,1,1,2,4,0,236.22299999999998
P090174,0.4319827150517304,*Oc1ccc(C(*)=O)cc1,0,1,0,0,0,120.10699999999999
P050014,0.4317059168289302,*C(*)F,0,0,0,1,0,32.016999999999996
P372812,0.4316807865059647,*CCCC(C)O[Si](C)(C)O*,0,0,0,7,0,160.289
P320018,0.4314770312650077,*CC(*)c1cccc(OC(C)=O)c1,1,1,1,3,0,162.188
P070712,0.4305411031134988,*COC(=O)Nc1ccc(Cc2ccc(NC(=O)OCc3ccc(*)o3)cc2)cc1,0,2,2,3,0,378.3840000000001
P342078,0.4300306032519717,*CC(*)(C)C(=O)Oc1ccc(C(=O)Oc2ccc(C)cc2)cc1,2,2,2,4,0,296.32199999999995
P134318,0.4296917654152145,*C(=O)c1cccc(C(=O)N(*)c2ccccc2)c1,0,2,0,0,0,223.231
P390058,0.4288180189303564,*CCOC(=O)Cc1ccc(C(=O)O*)cc1,1,1,1,3,0,206.19699999999997
P140032,0.4288042600093329,*OC(=O)c1cccc(C(*)=O)c1,0,1,0,0,0,148.11699999999996
P412206,0.4284932775564933,*CCN(CCOC(=O)Nc1ccc(C)c(NC(=O)O*)c1)c1ccccc1,0,2,1,5,0,355.39400000000006
P020019,0.4282740436089313,*CC(*)c1ccccc1C(=O)OCC,1,1,1,4,0,176.21499999999995
P040037,0.4254057669904298,*CC(*)C(=O)OCCCOCC,1,0,2,7,0,158.19699999999997
P030019,0.4243451653412617,*CC(*)OCC,0,0,1,4,0,72.107
P462133,0.4223187477616605,*=Nc1ccc(Cc2ccc(NC(=*)CCC)cc2)cc1,0,2,0,4,0,250.345
P040168,0.4222554730102691,*CC(*)C(=O)OCCC#N,1,0,1,4,0,125.127
P030048,0.421890563562053,*CC(*)OC(C)CC,0,0,1,6,0,100.161
P070567,0.4216702166099522,*CCOCCOC(=O)c1ccc(-c2ccc(C(=O)O*)cc2)cc1,1,2,2,4,0,312.321
P392429,0.4216176082634288,*CC(C)COC(=O)c1ccc(C(=O)O*)cc1,1,1,1,4,0,220.224
P020005,0.4209548210046772,*CC(*)c1ccccc1COC,0,1,1,4,0,148.20499999999998
P090090,0.4209276107998746,*CCCCCCCCCCC(=O)O*,0,0,0,10,0,184.279
P330046,0.4193700721999318,*/C(Cl)=C(/*)c1ccccc1,0,1,0,0,0,136.58099999999996
P030006,0.419357910830979,*CC(*)C(C)=O,0,0,0,3,0,70.091
P020024,0.4188068023682791,*CC(*)c1ccccc1C(=O)OCCCCC,1,1,1,7,0,218.2959999999999
P050004,0.4173956368461901,*CC(*)(Cl)Cl,0,0,0,2,0,96.944
P030089,0.4171763262843945,*C(F)(F)C(*)(F)OC(F)(F)F,0,0,1,3,0,166.01999999999998
P020041,0.4164436902650411,*CC(*)c1ccc(C)cc1,0,1,0,3,0,118.17899999999997
P100073,0.4154207205973744,*Cc1cccc(CNC(=O)c2cccc(C(=O)N*)c2)c1,0,2,0,2,0,266.3
P030021,0.4148778461310625,*CC(*)OCCCCC,0,0,1,7,0,114.188
P100131,0.4144845777211531,*Nc1ccc(NC(=O)c2ccc(C(*)=O)cc2)cc1,0,2,0,0,0,238.246
P100394,0.414258769282414,*CCCCCCCCCCC(=O)N(*)C,0,0,0,11,0,197.322
P020023,0.4141195335336304,*CC(*)c1ccccc1C(=O)OCC(C)C,1,1,1,6,0,204.26899999999995
P020114,0.4126152677607092,*CC(*)c1ccc(OCCC)cc1,0,1,1,5,0,162.232
P020103,0.4115215925733885,*CC(*)c1ccc(C(=O)Cc2ccccc2)cc1,0,2,0,3,0,222.28700000000003
P040178,0.4112867284663666,*CC(*)C(=O)OCCCSC,1,0,1,6,0,160.238
P392390,0.4104307415627792,*OC(CC)C(*)=O,0,0,0,3,0,86.08999999999999
P462513,0.4103611384458288,*CCCN(*)C,0,0,0,4,0,71.12299999999999
P040172,0.4102806998177056,*CC(*)C(=O)OCF,1,0,1,3,0,104.08
P372025,0.4102193308183974,*Oc1ccc(N[Se]Nc2ccc(*)cc2)cc1,0,2,0,0,0,277.185
P030027,0.4101906449535658,*CC(*)OCC(C)C,0,0,1,6,0,100.16099999999999
P370610,0.4087829685101796,*CC(CSC(C)C)O*,0,0,0,6,0,132.22799999999998
P400356,0.4083613230440769,*CCCCCCNC(=O)c1ccc(C(=O)N*)c(Oc2ccc(Cl)cc2)c1,0,2,1,6,0,372.8520000000001
P332034,0.408326149743117,*/C=C(/*)CCCOc1ccc(OC(=O)c2ccc(OCCCC)cc2)cc1,1,2,3,7,0,352.4300000000001
P070074,0.40776629015549,*Oc1ccc(*)cc1,0,1,0,0,0,92.097
P070453,0.4076186204195496,*Oc1cccc(Oc2cccc(OC(*)=O)c2)c1,0,2,2,0,0,228.203
P080007,0.407567394626001,*CC(C)S*,0,0,0,3,0,74.148
P330044,0.4062986276096531,*/C(CC)=C(/*)c1ccccc1,0,1,0,2,0,130.18999999999997
P322082,0.4041060669714168,*CCC(c1ccccc1)C(*)c1ccccc1,0,2,0,4,0,208.304
P100132,0.4040450241694606,*Nc1ccc(-c2ccc(NC(=O)c3ccc(C(*)=O)cc3)cc2)cc1,0,3,0,0,0,314.344
P080016,0.4037269928276724,*CCC(C)S*,0,0,0,4,0,88.17500000000001
P402394,0.4037131544371071,*C(=O)c1ccc(N(*)C)cc1,0,1,0,1,0,133.15
P100775,0.4036143630004745,*CCCCNC(=O)c1cccc(C(=O)N*)c1,0,1,0,4,0,218.256
P390222,0.4036071248906435,*Oc1ccc(OC(=O)c2ccc(C(*)=O)cc2Sc2ccccc2)cc1,1,3,1,0,0,348.3790000000001
P030069,0.4025264462519397,*CC(*)Cc1ccc(C)cc1,0,1,0,4,0,132.20599999999996
P074249,0.4021138032542012,*Oc1cccc(NC(=O)c2cccc(C(=O)Nc3ccc(*)cc3)c2)c1,0,3,0,0,0,330.3430000000001
P010002,0.4018415076627082,*CC(*)C,0,0,0,3,0,42.080999999999996
P080119,0.4013360459629882,*Oc1ccc(Sc2ccc(OC(*)=O)cc2)cc1,0,2,1,0,0,244.27100000000002
P100092,0.401327994487655,*CCCNC(=O)Cc1ccc(C(=O)N*)cc1,0,1,0,4,0,218.256
P070170,0.4012214842985351,*CC(=O)NCCCCCCNC(=O)CO*,0,0,0,8,0,214.265
P030024,0.4002886309334277,*CC(*)OC(C)=O,1,0,1,3,0,86.08999999999999
P332002,0.4001769803675594,*CC(*)S(=O)(=O)c1ccccc1,0,1,0,2,0,168.217
P070326,0.4001494461111773,*CCOCCOC(=O)C(CCC)C(=O)O*,1,0,2,8,0,216.23299999999995
P030099,0.400140581982683,*CC(*)C(=O)c1ccc(Cl)cc1,0,1,0,2,0,166.60699999999997
P462134,0.3999918195329895,*=Nc1ccc(Cc2ccc(NC(=*)CCCC)cc2)cc1,0,2,0,5,0,264.37199999999996
P040034,0.3994989688138265,*CC(*)C(=O)OCCOC,1,0,2,5,0,130.14299999999997
P342067,0.3990314002978239,*CC(*)C(=O)Nc1ccccc1,0,1,0,2,0,147.177
P372669,0.3990097805466662,*CCCCCCOc1ccc(/C=C/c2ccc(O*)cc2)cc1,0,2,1,6,0,294.394
P490008,0.3987774102006634,*CC(=O)C(*)C,0,0,0,3,0,70.09100000000001
P342077,0.398547762219366,*CC(*)(C)C(=O)Oc1ccc(C(=O)Oc2ccccc2)cc1,2,2,2,3,0,282.29499999999996
P020012,0.3984668906174292,*CC(*)c1ccccc1COCc1ccccc1,0,2,1,4,0,224.303
P070066,0.3984542838549356,*CCCCCCCCO*,0,0,0,8,0,128.215
P462042,0.3981602242275245,*=CNc1ccc(Cc2ccc(N=*)cc2)cc1,0,2,0,1,0,208.264
P104291,0.3975007325227851,*Nc1ccc(NC(=O)c2cccc(C(=O)c3ccc(C(*)=O)cc3)c2)cc1,0,3,0,0,0,342.35400000000004
P402241,0.3975005650501674,*Nc1ccc(C(=O)c2ccc(NC(=O)c3cccc(C(*)=O)c3)cc2)cc1,0,3,0,0,0,342.35400000000004
P462132,0.3974685743529024,*=Nc1ccc(Cc2ccc(NC(=*)CC)cc2)cc1,0,2,0,3,0,236.318
P030113,0.3968468937805764,*CC(*)OC(=O)c1ccccc1Cl,1,1,1,2,0,182.60599999999997
P020026,0.3964799635692265,*CC(*)c1ccccc1C(=O)OCCCCCC,1,1,1,8,0,232.3229999999999
P040051,0.3945821189244871,*CC(*)(C)C(=O)OC(C)C,1,0,1,6,0,128.17099999999996
P400018,0.3945562683391959,*CCCCCCCCCCCCCCC(=O)N*,0,0,0,14,0,239.40299999999996
P462043,0.3942830157520775,*=CNc1ccc(CCc2ccc(N=*)cc2)cc1,0,2,0,2,0,222.29100000000003
P450078,0.3936645448377618,*Oc1ccc(C(CC)c2ccc(OC(*)=O)cc2)cc1,0,2,1,3,0,254.28500000000003
P150008,0.3936436954998401,*Oc1ccc(C(CCC)c2ccc(OC(*)=O)cc2)cc1,0,2,1,4,0,268.312
P030022,0.3925508576919843,*CC(*)OCCCCCC,0,0,1,8,0,128.215
P373065,0.3921085193574067,*Oc1ccc(SSc2ccc(*)cc2)cc1,0,2,0,0,0,232.32900000000004
P422049,0.3919398270188458,*NC(=O)Nc1ccc(Cc2ccc(NC(=O)Nc3cccc(*)n3)cc2)cc1,0,2,0,1,0,359.38900000000007
P100397,0.3919318769325102,*CCCCCCCCCCCC(=O)N(*)C,0,0,0,12,0,211.349
P402278,0.391918707423707,*CCCCNC(=O)c1ccc(C(=O)N*)c(Oc2ccccc2)c1,0,2,1,4,0,310.353
P160013,0.3911691258832277,*CCN(*)C(=O)CCCCCCCCCCC,0,0,0,13,0,225.37599999999992
P370454,0.3907819820446023,*Oc1cccc(C(=O)c2ccc(*)cc2)c1,0,2,0,0,0,196.205
P373431,0.3907603075750375,*CCNC(=O)c1cccc(O*)c1,0,1,0,2,0,163.17599999999996
P020115,0.3902882954258312,*CC(*)c1ccc(OCCCC)cc1,0,1,1,6,0,176.259
P332021,0.390149955217694,*/C(C)=C(/*)SCC,0,0,0,3,0,100.18599999999999
P010003,0.3900668895445592,*CC(*)CC,0,0,0,4,0,56.10799999999999
P010004,0.3900461126471481,*CC(*)CCC,0,0,0,5,0,70.13499999999999
P040180,0.3889597548430245,*CC(*)C(=O)OCCCCSC,1,0,1,7,0,174.265
P422002,0.388528291502878,*CCCCCNC(=S)N*,0,0,0,5,0,144.24300000000002
P070316,0.3873029373972203,*Oc1ccc(S(=O)(=O)c2ccc(*)cc2)cc1,0,2,0,0,0,232.26000000000002
P020011,0.3867818651137285,*CC(*)c1ccccc1COCCC(C)C,0,1,1,8,0,204.31299999999996
P412209,0.3853277088417186,*CCN(Cc1ccccc1)C(=O)S*,0,1,0,3,0,193.27099999999996
P020001,0.3849607103304822,*CC(*)c1ccccc1,0,1,0,2,0,104.15199999999997
P020001,0.3849607103304822,*CC(*)c1ccccc1,0,1,0,2,0,104.15199999999997
P030111,0.3847439233756405,*CC(*)OC(=O)c1ccc(Br)cc1,1,1,1,2,0,227.05699999999996
P020076,0.3839060439424824,*CC(*)c1ccc(COCCC)cc1,0,1,1,6,0,176.259
P090061,0.3837346043609158,*Oc1cccc(OC(=O)c2cccc(C(*)=O)c2)c1,1,2,1,0,0,240.214
P020018,0.3828648180731696,*CC(*)c1ccccc1C(=O)OC,1,1,1,3,0,162.18799999999996
P070143,0.3826174060355407,*CCOC(=O)c1ccc(O*)cc1,1,1,1,2,0,164.15999999999997
P160016,0.3824244375576072,*CCN(*)C(=O)c1ccccc1,0,1,0,2,0,147.17699999999996
P490004,0.3818966432317913,*CC(=O)C(*)c1ccccc1,0,1,0,2,0,132.16199999999998
P010028,0.3810356401379366,*CC(*)CCc1ccccc1,0,1,0,4,0,132.20599999999996
P370327,0.3807819664823079,*Cc1ccc(CO*)cc1,0,1,0,2,0,120.15099999999998
P402395,0.3806234086775706,*C(=O)c1ccc(N(*)CCC)cc1,0,1,0,3,0,161.204
P030081,0.3800460426627889,*CC(*)SCCCC,0,0,0,6,0,116.229
P392245,0.3796913491878687,*Oc1ccc(CCNC(=O)c2cccc(C(*)=O)c2)cc1,0,2,0,2,0,267.284
P090028,0.3794388752867961,*CCOC(=O)c1cccc(C(=O)O*)c1,1,1,1,2,0,192.16999999999996
P070273,0.379031963858671,*CCCOc1cccc(C(=O)OC(=O)c2cccc(O*)c2)c1,2,2,2,3,0,298.294
P100091,0.3790010570798142,*CCCCNC(=O)Cc1ccc(C(=O)N*)cc1,0,1,0,5,0,232.28300000000002
P332022,0.3788007795364106,*/C(C)=C(/*)SCCCCCC,0,0,0,7,0,156.29399999999998
P070284,0.3777877749824074,*CCOCCOc1ccc(C(=O)OC(=O)c2ccc(O*)cc2)cc1,2,2,3,4,0,328.32
P020113,0.3774287144771349,*CC(*)c1ccc(OCC)cc1,0,1,1,4,0,148.205
P030137,0.3774226316831929,*CC(*)OC(=O)c1ccccc1C,1,1,1,3,0,162.18799999999996
P040036,0.3771720178533547,*CC(*)C(=O)OCCCOC,1,0,2,6,0,144.17
P070686,0.3770166423969978,*CCCOCCCOC(=O)c1ccc(-c2ccc(C(=O)O*)cc2)cc1,1,2,2,6,0,340.37500000000006
P330166,0.3762849993089121,*/C=C/C(C(=O)OCC)C(*)C(=O)OCC,2,0,2,6,0,198.21799999999996
P100143,0.3762821822032799,*Nc1ccc(Cc2ccc(NC(=O)c3ccc(C(*)=O)cc3)cc2)cc1,0,3,0,1,0,328.371
P090091,0.3762738314114475,*CCCCCCCCCCCCC(=O)O*,0,0,0,12,0,212.33299999999997
P310015,0.3756741614134035,*CCCC(*)C,0,0,0,5,0,70.135
P020058,0.3745207446025994,*CC(*)c1ccc(-c2ccccc2)cc1,0,2,0,2,0,180.25
P462131,0.3744004436768264,*=Nc1ccc(Cc2ccc(NC(=*)C)cc2)cc1,0,2,0,2,0,222.29100000000003
P070701,0.3742312431051864,*Oc1ccc(Oc2ccc(C(=O)c3ccc(*)cc3)cc2)cc1C,0,3,1,1,0,302.32900000000006
P462510,0.3735506317956775,*CCN(*)CC,0,0,0,4,0,71.12299999999999
P150004,0.372348839108732,*Oc1ccc(Cc2ccc(OC(*)=O)cc2)cc1,0,2,1,1,0,226.231
P342423,0.372060339805168,*CC(*)C(=O)Oc1ccc([N+](=O)[O-])cc1,1,1,1,2,0,193.15799999999996
P020015,0.3719055753547324,*CC(*)c1ccccc1C(=O)N(C)C,0,1,0,4,0,175.23099999999997
P030010,0.3712314330050037,*CC(*)C#N,0,0,0,2,0,53.06399999999999
P010027,0.3710434282732207,*CC(*)Cc1ccccc1,0,1,0,3,0,118.17899999999995
P030105,0.370527080434027,*CC(*)C(=O)c1ccc(C)cc1,0,1,0,3,0,146.189
P040182,0.3702499232683748,*CC(*)C(=O)OCCSCC#N,1,0,1,5,0,171.22099999999998
P150075,0.3696909368804429,*Oc1ccc(C(CC)c2ccc(OC(*)=S)cc2)cc1,0,2,1,3,0,270.353
P150076,0.3696701238392895,*Oc1ccc(C(CCC)c2ccc(OC(*)=S)cc2)cc1,0,2,1,4,0,284.38
P084485,0.3696206141281778,*/C(OC)=C(\OC)c1ccc(*)s1,0,0,2,2,0,168.21699999999998
P010007,0.3677191462443259,*CC(*)CCCC,0,0,0,6,0,84.16199999999999
P332033,0.3675419383012988,*/C=C(/*)CCCOc1ccc(OC(=O)c2ccc(OC)cc2)cc1,1,2,3,4,0,310.349
P210003,0.3666406722736268,*c1ccc(C(*)C)cc1,0,1,0,2,0,104.15199999999999
P030114,0.366620666408696,*CC(*)OC(=O)c1cccc(Cl)c1,1,1,1,2,0,182.60599999999997
P070325,0.3642580738429524,*CCOCCOC(=O)C(C)C(=O)O*,1,0,2,6,0,188.17899999999997
P330045,0.3641679613623435,*/C(CCCCCC)=C(/*)c1ccccc1,0,1,0,6,0,186.29800000000003
P342079,0.3630910921497314,*CC(*)(C)C(=O)Oc1ccc(C(=O)Oc2ccc(OC)cc2)cc1,2,2,3,4,0,312.32099999999997
P412210,0.3630006949918173,*CCCN(Cc1ccccc1)C(=O)S*,0,1,0,4,0,207.29799999999997
P040212,0.3629882464083274,*CC(*)C(=O)Oc1ccccc1Cl,1,1,1,2,0,182.60599999999997
P370810,0.3622664109442855,*Oc1cccc(Oc2cccc(*)n2)c1,0,1,1,0,0,185.18200000000002
P020152,0.3616694222255488,*CC(*)(C)c1ccc(C(C)C)cc1,0,1,0,6,0,160.25999999999996
P020077,0.3615790667252861,*CC(*)c1ccc(COCCCC)cc1,0,1,1,7,0,190.28599999999997
P160017,0.3600975967748435,*CCCN(*)C(=O)c1ccccc1,0,1,0,3,0,161.20399999999998
P020079,0.3591427391753273,*CC(*)c1ccc(COC(C)CC)cc1,0,1,1,7,0,190.28599999999997
P402396,0.3582964173750951,*C(=O)c1ccc(N(*)CCCC)cc1,0,1,0,4,0,175.231
P090466,0.3571119526697167,*CCCOC(=O)c1cccc(C(=O)O*)c1,1,1,1,3,0,206.19699999999997
P330005,0.3569002558324251,*CC(*)OC(=O)c1nn(C(C)=O)c2ccccc12,1,1,1,3,0,230.223
P390366,0.3568932316953962,*Oc1ccc(OC(=O)c2ccc(C(*)=O)cc2Oc2ccc(Cl)cc2)cc1,1,3,2,0,0,366.7560000000001
P070276,0.3567050807964081,*CCCCOc1cccc(C(=O)OC(=O)c2cccc(O*)c2)c1,2,2,2,4,0,312.321
P100090,0.3566742103054394,*CCCCCNC(=O)Cc1ccc(C(=O)N*)cc1,0,1,0,6,0,246.31000000000003
P342160,0.3566063689828565,*CC(*)C(=O)OCCN(C)C,1,0,1,6,0,143.18599999999998
P370437,0.3560049245376147,*Oc1cccc(Oc2cccc(*)c2)c1C#N,0,2,1,0,0,209.204
P070327,0.3554955883714037,*CCOCCOC(=O)C(CCCCC)C(=O)O*,1,0,2,10,0,244.28699999999992
P020198,0.3552348487906147,*CC(*)c1ccc(OC(C)=O)cc1,1,1,1,3,0,162.188
P040004,0.3540061389903514,*CC(*)C(=O)OCCC,1,0,1,5,0,114.14399999999999
P200011,0.353786951425721,*OS(=O)(=O)c1ccc(*)cc1,0,1,0,0,0,156.16199999999998
P134319,0.3534497346045733,*C(=O)c1ccc(C(=O)N(*)c2ccccc2)cc1,0,2,0,0,0,223.23100000000002
P070002,0.3520053383090872,*OC(*)C,0,0,0,2,0,44.053
P024305,0.3518909535931959,*CC(*)c1ccc(CCC)cc1,0,1,0,5,0,146.233
P070256,0.351086423842098,*CCOCCOC(=O)NCCCCCCNC(=O)O*,0,0,2,10,0,274.31699999999995
P150102,0.3505956507512247,*CCCCCCCCCCOC(=O)O*,0,0,1,10,0,200.278
P100282,0.3496991450855009,*CCCNC(=O)c1ccc(C(=O)N*)cc1,0,1,0,3,0,204.22899999999998
P020112,0.3495040717770402,*CC(*)c1ccc(OC)cc1,0,1,1,3,0,134.178
P150073,0.3483752316784462,*Oc1ccc(Cc2ccc(OC(*)=S)cc2)cc1,0,2,1,1,0,242.299
P030093,0.3478969983134427,*CC(*)OCCCCCCCC,0,0,1,10,0,156.269
P402279,0.3472648300860935,*CCCCCCNC(=O)c1ccc(C(=O)N*)c(Oc2ccccc2)c1,0,2,1,6,0,338.40700000000004
P030083,0.3467413004439093,*CC(*)SCC,0,0,0,4,0,88.175
P030131,0.3462711359308348,*CC(*)OC(=O)c1ccncc1,1,0,1,2,0,149.149
P472056,0.3462053658830903,*O[Si](*)(C)CCCOc1ccc(C(=O)Oc2ccc(OC)cc2)cc1,1,2,3,5,0,344.4390000000001
P030088,0.3458870201843748,*C(F)C(*)(F)OC(F)(F)F,0,0,1,3,0,148.02999999999997
P020025,0.3458672794469054,*CC(*)c1ccccc1C(=O)OCCC(C)C,1,1,1,7,0,218.29599999999994
P020119,0.3458404033333536,*CC(*)c1ccc(S(=O)(=O)OCCC)cc1,0,1,0,5,0,226.29699999999997
P010009,0.3453922258926504,*CC(*)CCCCC,0,0,0,7,0,98.189
P040207,0.3449957395304153,*CC(*)C(=O)OCCc1ccccc1,1,1,1,4,0,176.215
P030147,0.3446812345481433,*CC(*)OC(=O)c1cccnc1,1,0,1,2,0,149.14899999999997
P372109,0.344613412404201,*CCOCCOC(=O)c1ccc(N/C=N/c2ccc(C(=O)O*)cc2)cc1,1,2,2,4,0,354.36200000000014
P120006,0.3445524192569658,*CCCCCCCNC(=O)N*,0,0,0,7,0,156.229
P040141,0.3443604817518531,*CC(*)C(=O)OC(CC)CC,1,0,1,7,0,142.19799999999998
P422003,0.3438744242362537,*CCCCCCCNC(=S)N*,0,0,0,7,0,172.29700000000003
P040192,0.3435640024757997,*CC(*)C(=O)Oc1ccccc1C,1,1,1,3,0,162.18799999999996
P030107,0.3432778140979904,*CC(*)OC(=O)c1ccccc1OC(C)=O,2,1,2,3,0,206.19699999999995
P352009,0.3425246408874567,*CCCCCCCCC(*)Cl,0,0,0,9,0,160.688
P040179,0.3420572335128498,*CC(*)C(=O)OCCSCC,1,0,1,6,0,160.23799999999997
P020140,0.3403649952775344,*CC(*)c1cc(Br)ccc1OC(C)C,0,1,1,5,0,241.128
P070007,0.3402098295646029,*OC(*)CCC,0,0,0,4,0,72.107
P030096,0.3390441247202761,*CC(*)C(=O)c1ccccc1,0,1,0,2,0,132.16199999999998
P070163,0.338253565712389,*CCCCOc1ccc(C(=O)OCCOC(=O)c2ccc(O*)cc2)cc1,2,2,3,6,0,356.37399999999997
P030134,0.3375469767647289,*CC(*)OC(=O)c1ccccc1OC,1,1,2,3,0,178.18699999999995
P030138,0.337007257558442,*CC(*)OC(=O)c1cccc(C)c1,1,1,1,3,0,162.18799999999996
P462512,0.3365042172050793,*CCN(*)Cc1ccccc1,0,1,0,3,0,133.19399999999996
P020029,0.3361369550666659,*CC(*)c1ccc(C(=O)OCCN(C)C)cc1,1,1,1,6,0,219.28399999999996
P402397,0.3359695470421315,*C(=O)c1ccc(N(*)CCCCC)cc1,0,1,0,5,0,189.25799999999998
P090030,0.3347850845157906,*CCCCOC(=O)c1cccc(C(=O)O*)c1,1,1,1,4,0,220.224
P070280,0.334378104542803,*CCCCCOc1cccc(C(=O)OC(=O)c2cccc(O*)c2)c1,2,2,2,5,0,326.348
P450026,0.334146163327467,*Oc1ccc(Cc2ccc(Cc3ccc(OC(*)=O)cc3)cc2)cc1,0,3,1,2,0,316.356
P380030,0.3336501229383982,*CC(=O)NCCCCCCNC(=O)CS*,0,0,0,8,0,230.333
P020092,0.3335366690353256,*CC(*)c1ccc(C(=O)OCCC)cc1,1,1,1,5,0,190.24199999999996
P040006,0.3316791680688395,*CC(*)C(=O)OCCCC,1,0,1,6,0,128.171
P090092,0.3316200589670429,*CCCCCCCCCCCCCCC(=O)O*,0,0,0,14,0,240.38699999999994
P312004,0.3310202705168152,*CCCCCC(*)C,0,0,0,7,0,98.189
